src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,
192.168.35.123,239.255.255.250,60589,1900,17,2021-04-17 21:57,3008354,287.2002431,1.329630755,1.329630755,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1002784.667,1003547,1002118,587.2956855,3008354,1003547,1002118,1002784.667,587.2956855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.123,211.249.219.27,50175,443,6,2021-04-17 21:57,12,193250000,166666.6667,166666.6667,0,2,0,2319,0,1514,805,1159.5,354.5,0,0,0,0,1514,805,1159.5,354.5,125670.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1159.5,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.5,0,0,2,0,2319,0,
192.168.35.235,239.255.255.250,44627,1900,17,2021-04-17 21:57,616042,813.256239,4.869797838,4.869797838,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,308021,308185,307857,164,616042,308185,307857,308021,164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,39374,1900,17,2021-04-17 21:57,309639,1078.67549,6.45913467,6.45913467,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,52388,1900,17,2021-04-17 21:57,613203,817.0214431,4.892343971,4.892343971,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306601.5,307659,305544,1057.5,613203,307659,305544,306601.5,1057.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-17 21:57,22,128500000,363636.3636,363636.3636,0,8,0,2827,0,383,303,353.375,27.91029156,0,0,0,0,383,303,353.375,27.91029156,778.984375,64,0,8,8,3.142857143,15,0,4.882287854,22,15,0,3.142857143,4.882287854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353.375,0,0,0,0,0,0,0,0,0,0,2491,8,0,0,113227272.7,0,353.375,0,0,8,0,2827,0,
192.168.35.235,239.255.255.250,53024,1900,17,2021-04-17 21:57,630047,530.1191816,3.174366357,3.174366357,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.79,192.168.35.123,8080,50165,6,2021-04-17 21:57,0,0,0,0,0,1,0,66,0,66,66,66,0,0,0,0,0,66,66,66,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,66,0,
192.168.35.235,239.255.255.250,40260,1900,17,2021-04-17 21:57,297021,1124.499615,6.733530626,6.733530626,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,56513,1900,17,2021-04-17 21:58,615202,542.9111089,3.250964724,3.250964724,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.123,192.168.35.255,137,137,17,2021-04-17 21:58,1504182,183.4884342,1.994439503,1.994439503,0,3,0,276,0,92,92,92,0,0,0,0,0,92,92,92,0,0,24,0,8,3,752091,753388,750794,1297,1504182,753388,750794,752091,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,3,0,276,0,
192.168.35.123,224.0.0.251,5353,5353,17,2021-04-17 21:58,1005842,278.3737406,3.976767723,3.976767723,0,4,0,280,0,70,70,70,0,0,0,0,0,70,70,70,0,0,32,0,8,4,335280.6667,998914,3363,469259.6375,1005842,998914,3363,335280.6667,469259.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,4,0,0,111.3494962,0,70,0,0,4,0,280,0,
192.168.35.123,224.0.0.252,58156,5355,17,2021-04-17 21:58,411003,311.4332499,4.866144529,4.866144529,0,2,0,128,0,64,64,64,0,0,0,0,0,64,64,64,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,128,0,
192.168.35.235,239.255.255.250,34614,1900,17,2021-04-17 21:58,615956,813.3697862,4.870477761,4.870477761,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307978,309322,306634,1344,615956,309322,306634,307978,1344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,192.168.35.79,50158,80,6,2021-04-17 21:58,87,1448275.862,22988.50575,11494.25287,11494.25287,1,1,60,66,60,60,60,0,66,66,66,0,66,60,63,3,9,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63,513,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,0,1,1,60,66,
192.168.35.41,239.255.255.250,60591,1900,17,2021-04-17 21:58,2155177,300.6713602,1.391997038,1.391997038,0,3,0,648,0,216,216,216,0,0,0,0,0,216,216,216,0,0,24,0,8,3,1077588.5,1227740,927437,150151.5,2155177,1227740,927437,1077588.5,150151.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,927437,300303,613870,313567,0,0,0,0,0,0,216,0,0,3,0,648,0,
192.168.35.235,239.255.255.250,41119,1900,17,2021-04-17 21:58,609014,822.6411872,4.925995133,4.925995133,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,304507,307709,301305,3202,609014,307709,301305,304507,3202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,301305,6404,153854.5,147450.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.79,192.168.35.123,8080,50165,6,2021-04-17 21:58,31089611,11.4186054,0.192990514,0.096495257,0.096495257,3,3,175,180,66,54,58.33333333,5.436502143,60,60,60,0,66,54,59.16666667,3.933474574,15.47222222,60,60,20,1,6217922.2,29087934,40,11459860.97,31089083,29128132,1960951,15544541.5,13583590.5,31089611,29087974,2001637,15544805.5,13543168.5,0,0,0,0,1,0,0,0,0,0,0,1,59.16666667,502,0,29047736,40,14523888,14523848,29087894,1920753,15504323.5,13583570.5,0,0,0,0,0,0,58.33333333,60,0,3,3,175,180,
192.168.35.235,239.255.255.250,33600,1900,17,2021-04-17 21:58,610312,820.8916095,4.91551862,4.91551862,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,305156,307813,302499,2657,610312,307813,302499,305156,2657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,302499,5314,153906.5,148592.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,192.168.35.255,138,138,17,2021-04-17 21:58,0,0,0,0,0,1,0,250,0,250,250,250,0,0,0,0,0,250,250,250,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,1,0,250,0,
192.168.35.235,239.255.255.250,42026,1900,17,2021-04-17 21:58,309541,1079.016996,6.461179618,6.461179618,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,51119,1900,17,2021-04-17 21:58,611965,818.6742706,4.902241141,4.902241141,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,305982.5,306165,305800,182.5,611965,306165,305800,305982.5,182.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,192.168.35.79,50158,80,6,2021-04-17 21:58,268606,1116.877508,18.61462514,11.16877508,7.445850055,3,2,180,120,60,60,60,0,66,54,60,6,66,54,60,3.794733192,14.4,60,40,20,3,67151.5,267945,42,115928.2645,268606,267987,619,134303,133684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,60,513,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,3,2,180,120,
192.168.35.1,239.255.255.250,41225,1900,17,2021-04-17 21:58,20,121000000,350000,350000,0,7,0,2420,0,379,305,345.7142857,32.99659846,0,0,0,0,379,305,345.7142857,32.99659846,1088.77551,56,0,8,7,3.333333333,15,1,5.217491947,20,15,1,3.333333333,5.217491947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,345.7142857,0,0,0,0,0,0,0,0,0,0,2126,7,0,0,106300000,0,345.7142857,0,0,7,0,2420,0,
192.168.35.235,239.255.255.250,47839,1900,17,2021-04-17 21:59,299382,1115.631534,6.680428349,6.680428349,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.123,239.255.255.250,52347,1900,17,2021-04-17 21:59,3006649,287.3631076,1.330384757,1.330384757,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1002216.333,1003814,1000222,1493.011349,3006649,1003814,1000222,1002216.333,1493.011349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,40272,1900,17,2021-04-17 21:59,613819,816.2015187,4.887434244,4.887434244,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306909.5,308694,305125,1784.5,613819,308694,305125,306909.5,1784.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,37898,1900,17,2021-04-17 21:59,614778,543.2855437,3.253206849,3.253206849,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,40572,1900,17,2021-04-17 21:59,602190,831.9633338,4.98181637,4.98181637,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,301095,307174,295016,6079,602190,307174,295016,301095,6079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,295016,12158,153587,141429,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,36852,1900,17,2021-04-17 21:59,616345,812.8564359,4.867403808,4.867403808,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,308172.5,309412,306933,1239.5,616345,309412,306933,308172.5,1239.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,58171,1900,17,2021-04-17 21:59,621513,806.0973785,4.82693041,4.82693041,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,310756.5,317640,303873,6883.5,621513,317640,303873,310756.5,6883.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,303873,13767,158820,145053,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,60167,1900,17,2021-04-17 22:00,612217,818.3372889,4.900223287,4.900223287,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306108.5,309378,302839,3269.5,612217,309378,302839,306108.5,3269.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,302839,6539,154689,148150,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,45193,1900,17,2021-04-17 22:00,613934,816.0486306,4.886518746,4.886518746,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306967,317083,296851,10116,613934,317083,296851,306967,10116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,239.255.255.250,62018,1900,17,2021-04-17 22:00,2759292,234.842851,1.087235421,1.087235421,0,3,0,648,0,216,216,216,0,0,0,0,0,216,216,216,0,0,24,0,8,3,1379646,1838060,921232,458414,2759292,1838060,921232,1379646,458414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,3,0,648,0,
192.168.35.235,239.255.255.250,50599,1900,17,2021-04-17 22:00,614569,815.2054529,4.881469778,4.881469778,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307284.5,565108,49461,257823.5,614569,565108,49461,307284.5,257823.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,515647,49461,282554,233093,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.79,224.0.0.251,5353,5353,17,2021-04-17 22:00,661562,373.3588084,3.023148246,3.023148246,0,2,0,247,0,160,87,123.5,36.5,0,0,0,0,160,87,123.5,36.5,1332.25,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5,0,0,2,0,247,0,
192.168.35.235,239.255.255.250,40587,1900,17,2021-04-17 22:00,612968,817.3346733,4.8942196,4.8942196,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306484,307698,305270,1214,612968,307698,305270,306484,1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-17 22:00,3782,747488.1015,2115.282919,2115.282919,0,8,0,2827,0,383,303,353.375,27.91029156,0,0,0,0,383,303,353.375,27.91029156,778.984375,64,0,8,8,540.2857143,3304,2,1136.478108,3782,3304,2,540.2857143,1136.478108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353.375,0,0,0,0,0,0,0,0,0,0,2491,8,0,0,658646.2189,0,353.375,0,0,8,0,2827,0,
192.168.35.235,239.255.255.250,46105,1900,17,2021-04-17 22:00,610407,820.763851,4.914753599,4.914753599,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,305203.5,542385,68022,237181.5,610407,542385,68022,305203.5,237181.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,474363,68022,271192.5,203170.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,52068,1900,17,2021-04-17 22:00,612043,818.5699371,4.90161639,4.90161639,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306021.5,307712,304331,1690.5,612043,307712,304331,306021.5,1690.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,60267,1900,17,2021-04-17 22:01,307071,1087.696331,6.513151682,6.513151682,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.123,239.255.255.250,52672,1900,17,2021-04-17 22:01,3006517,287.3757241,1.330443167,1.330443167,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1002172.333,1003546,1001325,980.1293565,3006517,1003546,1001325,1002172.333,980.1293565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.41,224.0.0.252,60962,5355,17,2021-04-17 22:01,4,32000000,500000,500000,0,2,0,128,0,64,64,64,0,0,0,0,0,64,64,64,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,128,0,
192.168.35.41,192.168.35.255,137,137,17,2021-04-17 22:01,1538497,119.5972433,1.299970036,1.299970036,0,2,0,184,0,92,92,92,0,0,0,0,0,92,92,92,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,2,0,184,0,
192.168.35.235,239.255.255.250,41768,1900,17,2021-04-17 22:01,606915,825.4862707,4.943031561,4.943031561,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,303457.5,307420,299495,3962.5,606915,307420,299495,303457.5,3962.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,299495,7925,153710,145785,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,52464,1900,17,2021-04-17 22:01,613044,817.233347,4.893612856,4.893612856,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306522,307145,305899,623,613044,307145,305899,306522,623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,50065,1900,17,2021-04-17 22:01,614296,815.5677393,4.883639158,4.883639158,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307148,309756,304540,2608,614296,309756,304540,307148,2608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,304540,5216,154878,149662,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,239.255.255.250,1900,1900,17,2021-04-17 22:01,8599368,1036.471517,1.976889464,1.976889464,0,17,0,8913,0,557,477,524.2941176,29.51124353,0,0,0,0,557,477,524.2941176,29.51124353,870.9134948,136,0,8,17,537460.5,1232823,15,384273.9501,8599368,1232823,15,537460.5,384273.9501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.2941176,0,0,1232795,1276,677209.6,562170.3809,617861,305891,460340,153457.8819,2425.666667,5,0,0,1693.578041,0,524.2941176,0,0,17,0,8913,0,
192.168.35.235,239.255.255.250,35967,1900,17,2021-04-17 22:01,315579,1058.372072,6.337557315,6.337557315,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,35455,1900,17,2021-04-17 22:01,611608,819.1521367,4.905102615,4.905102615,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,305804,315683,295925,9879,611608,315683,295925,305804,9879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
34.217.188.66,192.168.35.79,443,51810,6,2021-04-17 22:01,202995,1300.524643,14.77868913,9.85245942,4.92622971,2,1,163,101,97,66,81.5,15.5,101,101,101,0,101,66,88,15.64182428,244.6666667,40,20,20,1,101497.5,202398,597,100900.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,88,118,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5,101,0,2,1,163,101,
192.168.35.235,239.255.255.250,39959,1900,17,2021-04-17 22:02,604744,828.4497242,4.960776792,4.960776792,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,302372,307193,297551,4821,604744,307193,297551,302372,4821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,297551,9642,153596.5,143954.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,35503,1900,17,2021-04-17 22:02,621743,805.7991807,4.825144795,4.825144795,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,310871.5,312807,308936,1935.5,621743,312807,308936,310871.5,1935.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,239.255.255.250,55489,1900,17,2021-04-17 22:02,3075479,210.6988863,0.975457807,0.975457807,0,3,0,648,0,216,216,216,0,0,0,0,0,216,216,216,0,0,24,0,8,3,1537739.5,1846699,1228780,308959.5,3075479,1846699,1228780,1537739.5,308959.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,1228780,617919,923349.5,305430.5,0,0,0,0,0,0,216,0,0,3,0,648,0,
192.168.35.235,239.255.255.250,36947,1900,17,2021-04-17 22:02,613118,544.7564743,3.262014816,3.262014816,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,37196,1900,17,2021-04-17 22:02,609187,822.4075694,4.924596224,4.924596224,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,304593.5,609172,15,304578.5,609187,609172,15,304593.5,304578.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,211.231.99.250,50194,443,6,2021-04-17 22:02,975761,7348.110859,4.099364496,4.099364496,0,4,0,7170,0,1858,1725,1792.5,63.5786914,0,0,0,0,1858,1725,1792.5,63.5786914,4042.25,80,0,20,4,325253.6667,701805,28116,280706.3887,975761,701805,28116,325253.6667,280706.3887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1792.5,512,0,0,0,0,0,0,0,0,0,6954,4,0,0,7126.745176,0,1792.5,0,0,4,0,7170,0,
192.168.35.235,239.255.255.250,35182,1900,17,2021-04-17 22:02,615977,813.3420566,4.870311716,4.870311716,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307988.5,308777,307200,788.5,615977,308777,307200,307988.5,788.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,103.231.98.196,50206,443,6,2021-04-17 22:02,244087,50014.95368,12.29069963,12.29069963,0,3,0,12208,0,4071,4068,4069.333333,1.247219129,0,0,0,0,4071,4068,4069.333333,1.247219129,1.555555556,60,0,20,3,122043.5,133835,110252,11791.5,244087,133835,110252,122043.5,11791.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4069.333333,513,0,0,0,0,0,110252,23583,66917.5,43334.5,0,0,0,0,0,0,4069.333333,0,0,3,0,12208,0,
192.168.35.123,103.231.98.196,50208,443,6,2021-04-17 22:02,0,0,0,0,0,1,0,4069,0,4069,4069,4069,0,0,0,0,0,4069,4069,4069,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4069,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,0,0,1,0,4069,0,
